visitorid,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20
1191579,29100,354233,299222,396930,411886,177522,303517,268883,272770,158666,448453,55925,420960,247240,338148,153778,180751,52371,33912,227318
1191851,48030,133907,455183,441668,384302,393028,445351,37029,84160,65273,231482,109618,441852,243355,309778,11279,355994,279457,328696,240170
1192524,316753,65273,339703,231482,37029,29100,341482,133907,272770,190070,314789,119736,253615,232509,88985,370653,369158,304685,320130,306590
1192988,29100,48030,345279,392146,455183,91105,161623,133907,369447,316753,397642,82278,133814,37029,450082,279457,98807,4001,288340,328696
1193413,379390,394518,33768,92271,100393,382437,234494,341548,205566,290509,383307,442423,273332,1757,224120,255331,53120,456257,240469,307025
1193613,7943,393028,455183,315545,204494,231482,16813,369447,268335,428554,448044,11663,355994,29100,71640,69533,280375,387318,422356,178358
1193641,219512,316753,232509,29100,370653,111530,272770,312728,161623,400946,96924,12217,308438,254418,303828,118551,290999,69533,869,122604
1193756,290999,179601,231482,219512,242905,449912,455183,355994,11663,170262,190000,460188,161623,399592,204494,112782,166306,328696,118914,22926
1193937,48030,316753,112782,312728,257040,320130,339703,272770,7943,234255,12217,232509,384302,409804,62549,266900,304537,91105,389158,119736
1194230,315545,316753,29100,253615,380237,69533,260539,48704,382751,114866,46130,378637,280375,273041,347812,276245,27442,297721,62549,264604
1194322,231482,161623,118914,280375,204494,48030,445105,152433,454818,16813,391289,97139,243250,113535,89775,289103,144704,76617,231243,282385
1194651,290999,29196,179601,133814,312728,12217,384302,231482,242905,420960,11663,355994,323261,396071,179362,112782,17607,268883,76196,22926
1194658,445351,247909,384302,29100,441668,12217,266900,461686,315543,400946,869,118551,119736,369158,829,213834,58638,254418,240558,402455
1194994,219512,96924,5411,161623,111530,312728,29100,232509,384302,389814,112782,190000,12217,34843,48030,385475,110529,316753,91105,247909
1195026,29100,69533,48704,260539,114866,276245,347812,264604,27442,378637,382751,174529,383084,273041,215308,124919,212672,273936,447661,380237
1195056,369447,247909,48030,315543,37029,112782,291877,320130,243355,453618,110151,303828,355994,280328,356129,109618,118551,32843,339703,285729
1195274,374092,399031,424515,382751,367664,243980,212216,432152,2836,292444,372845,120541,140861,89262,360487,257575,279052,347414,96883,186214
1195372,369447,247909,315543,12217,84160,445351,320130,109618,291877,118551,243355,110151,7943,453618,389158,303828,356129,56782,829,64747
1195613,272770,231482,17478,37254,314789,312728,190070,93067,217946,85579,204494,101288,191223,306045,92271,442095,162139,84160,448453,309821
1195617,187946,231482,455183,48030,321905,369447,355994,328696,118914,422356,204494,460188,128908,340960,448044,277490,456005,395845,268335,350629
1195695,400946,456005,181527,84160,315543,215172,132683,455183,23762,69533,448220,369447,159780,379520,424421,441668,185115,162375,82278,328696
1195817,234255,158666,29196,29100,299222,445351,318333,215503,209994,88129,144540,461671,360922,459835,100393,382437,247909,296749,265760,91600
1196282,315545,320494,422425,445351,29196,96924,341482,193828,247909,388097,365673,299222,380237,456792,184903,402580,369158,221638,184465,441668
1196456,29196,341482,445351,29100,247909,869,266900,308438,82586,234255,303828,438484,254418,303715,69974,276494,118551,389814,365673,213834
1196788,133907,445351,316753,69533,247909,389158,57788,12217,213834,438484,122604,446820,100282,56303,299222,90240,158666,161623,253615,96924
1197193,234255,219512,384302,355994,231482,118914,91105,206880,460188,89688,455183,190000,64951,301843,110529,340960,242905,191303,350103,29100
1197239,65273,112782,369447,315545,158666,299222,339703,303715,84593,175356,101288,48030,190000,93315,428257,126623,179601,448453,268883,415610
1197249,29100,48030,7943,161623,369158,29196,341482,400946,290999,133814,279457,340375,274798,378045,119736,456005,76196,456056,382751,146613
1197306,445351,84160,316753,312728,69533,384302,12217,122604,448044,231482,438484,213834,355994,242905,321905,100282,395845,455183,460188,350629
1197331,354233,133907,158666,133814,247909,29100,234255,369447,65273,378637,69533,316753,390591,253615,190070,144540,323194,161623,68000,243355
1197343,9877,241555,38965,325310,412622,37115,283115,265571,252319,239006,82377,319680,250212,381941,268972,322341,269085,220678,308263,44826
1197668,303828,869,303715,58638,254418,118551,266900,308438,432478,89044,276494,432925,438322,432992,368947,125318,330090,133647,96127,454422
1197984,29100,341482,445351,446820,7943,422425,112782,316753,122604,299222,340808,363645,113233,463617,346015,90240,379390,389158,438484,56303
1198716,379390,158666,412207,101128,113641,394518,187991,407661,375955,139191,250347,47863,88129,306086,256666,302126,181845,441653,81916,220749
1198748,102306,335975,96924,341482,290999,187946,241555,38965,9877,29100,283115,299222,37115,142466,161623,325310,170262,179601,265571,89775
1198813,400946,158666,65273,91105,413990,4001,299038,382751,378045,101288,30024,339703,212672,244571,240900,175356,273041,331311,275937,119538
1198874,400946,84160,133907,109618,455183,48030,65273,384302,316753,393028,243355,321089,272703,453618,315545,30024,432478,185115,299038,350629
1198949,445351,299222,133907,379390,314789,12217,190070,92271,205566,341548,415610,463617,394518,112782,20092,101288,452361,238645,339703,243980
1199227,234255,445351,341482,247909,869,29196,266900,369158,118551,119736,303828,308438,254418,65273,299222,420960,58638,422425,461686,231482
1199231,190000,415610,197642,303833,179991,51408,385261,465522,255689,300431,368488,221911,42788,186820,546,445351,460187,227621,359504,270798
1199576,384302,206880,369447,91105,89688,301843,350103,19752,110529,445351,133814,29100,190536,197642,140378,216225,120763,48291,11279,12217
1199578,445351,29196,96924,234255,341482,315545,272770,111530,312728,247909,320494,316753,422425,231482,438484,266900,253615,339703,869,213834
1199647,439699,386092,242273,29196,158666,379390,211451,248630,381352,46232,63859,31976,309336,100393,464895,161610,167978,130371,368841,253642
1199692,48030,316753,112782,312728,320130,257040,339703,272770,234255,7943,12217,232509,409804,384302,62549,304537,389158,266900,91105,119736
1199853,309778,5470,87557,359990,200242,360487,445351,135900,243697,236141,197980,347414,47526,359844,258608,37471,248327,176106,125440,115889
1199916,315545,320494,422425,193828,388097,456792,402580,380237,119636,370360,156813,246634,106615,39439,418729,10540,385769,48030,289844,189635
1200026,272770,162139,312728,261673,46232,128745,429380,157743,22436,69974,100393,437006,292433,217537,466259,445676,297884,290269,132068,17478
1200192,369447,133907,29196,247909,445351,354233,312728,290999,46232,253615,65273,409804,316753,299222,69974,158666,213834,389814,22436,279457
1200360,354233,370653,29196,312728,158666,445351,84160,190070,290999,37029,46232,279457,162139,299222,378637,68000,247909,179601,409804,354676
1200373,111530,112782,65273,48030,320130,341482,247909,422425,257040,299222,89775,219512,320494,339703,459475,367664,17478,175356,303715,248455
1200500,315545,422425,320494,193828,316753,69533,402580,388097,456792,380237,29100,48030,119636,370360,376793,341482,328696,156813,15948,448044
1200830,161623,393028,274798,91105,115426,331311,454784,459848,190000,359251,350103,321850,45543,219512,247909,428827,234255,11279,357474,110529
1201050,29196,303715,869,266900,445351,308438,37029,303828,234255,58638,254418,276494,127042,89044,79376,82586,385921,432478,83752,460261
1201222,441668,112782,422671,29100,29196,212652,445351,232509,203915,455319,433667,159542,315545,253615,869,103900,206880,257040,46156,316753
1201838,29196,219512,7943,445749,355994,445105,450455,231482,312728,287449,89262,461061,128908,82586,340093,243980,387652,438484,204494,227161
1201952,341482,29196,441668,219512,312728,69533,369447,316753,272770,231482,125751,12217,215596,57788,454818,227318,314789,372188,137697,285055
1202167,29100,309778,234255,112782,312728,29196,272770,445351,299222,461686,247909,12217,48030,219512,315543,9877,241555,232509,46232,384302
1202224,111530,459475,229928,235460,339517,44208,230230,172004,403969,227781,333140,238766,158114,131298,107367,271537,403146,315543,170468,376971
1202842,369447,291877,320130,12217,247909,312728,109618,232509,339703,37029,69533,409804,441852,287696,215596,243355,315543,118551,22436,436004
1202896,29196,111530,369447,299222,318333,48030,29100,379390,312728,384302,445351,158666,87268,363040,360922,187991,368841,192233,33768,191180
1203342,445351,247909,37029,399531,7943,339703,374092,332629,68000,231482,314789,307306,340825,334920,315543,268897,450082,85579,177522,312728
1203370,9877,241555,38965,325310,412622,37115,283115,252319,265571,239006,82377,319680,381941,268972,250212,322341,269085,220678,308263,44826
1203660,369447,247909,315543,320130,109618,84160,12217,243355,291877,7943,441852,389158,453618,110151,339703,232509,118551,32843,187138,259884
1203916,37029,29196,316753,272770,133907,312728,409804,253615,46232,65273,234255,122604,339703,320130,453618,69974,400946,22436,389158,198209
1204025,441852,7943,340960,69533,168927,232509,291877,277490,94437,354585,316753,315543,373128,350629,116624,424899,422356,166306,345086,272907
1204741,9877,241555,38965,325310,412622,37115,283115,265571,252319,239006,82377,319680,381941,268972,250212,322341,269085,220678,308263,44826
1204760,384302,290999,441852,441668,247909,179601,445351,354233,84160,320130,291877,11663,7943,12217,399031,11279,206880,341482,399592,216305
1205404,29196,312728,316753,46232,409804,253615,65273,272770,339703,22436,162139,69533,234255,198209,344723,261673,78163,128745,66752,441668
1205421,29196,461686,312728,266900,9877,241555,303828,869,254418,308438,118551,69533,325310,38965,58638,232509,412622,37115,303715,276494
1205516,445351,29100,341482,213834,299222,438484,122604,379390,119736,463617,7943,446820,247909,243566,422425,146613,204209,238645,90240,338395
1205716,341482,272770,461686,29196,400946,369447,374092,453618,231482,369158,111530,315543,355994,314789,69533,285729,219512,69974,119736,194791
1205816,272770,37029,400946,5411,29196,29100,453618,112782,374092,69974,194791,255725,315545,84160,382751,285729,369158,109618,12765,48030
1205959,231482,455183,48030,369447,328696,321905,118914,355994,422356,204494,460188,456005,340960,277490,268335,128908,240170,454818,218626,389135
1206119,298009,315543,69533,316753,29196,448044,84160,312728,232509,321905,4001,328696,456005,12217,400946,345279,82278,424899,98807,341482
1206231,37029,65273,374092,231482,272770,369158,133907,316753,29100,400946,339703,367664,190070,314789,42002,379520,309821,204494,247909,292444
1206250,37029,369447,247909,316753,315543,84160,320130,445351,291877,253615,453618,103156,446820,280328,441852,122604,295613,109618,400093,272770
1206396,316753,65273,253615,339703,409804,344723,22436,445351,198209,320130,299038,325852,312728,46232,234493,78163,446820,247909,109618,122604
1206993,29196,161623,247909,257040,80435,445351,299222,369158,341482,119736,420960,227318,340375,318333,315543,29100,150882,456056,334273,357054
1207047,290999,247909,48030,179601,272770,119736,369158,315543,12217,369447,453618,112782,257040,84160,29196,62275,456056,85579,320494,309778
1207680,29196,341482,69533,369447,441668,215596,111530,84160,318333,119736,312728,420960,387373,12217,206880,227318,234255,16813,334273,280375
1207814,219512,161623,190000,393028,37029,341482,91105,112782,179601,274798,11279,290999,133907,65273,268883,110529,445351,248455,299222,441852
1208179,37029,320130,48030,389158,316753,122604,445351,441852,57788,234255,247909,463617,339703,446820,438484,65273,409804,51650,334520,253615
1208468,445351,37029,133907,299222,29196,48030,384302,69533,234255,438484,213834,84160,122604,318333,100282,247909,12217,312728,11279,424515
1208531,354233,158666,133814,133907,247909,29100,69533,234255,339703,290999,112782,179601,378637,390591,340825,98425,144540,190070,237422,316753
1208741,316753,29100,369447,253615,34853,65273,198209,133907,122604,409804,234493,303695,320130,344723,200242,89775,393028,204494,46156,331725
1208743,111530,374092,399031,367664,424515,382751,243980,212216,432152,292444,2836,372845,140861,120541,89262,257575,279052,360487,347414,96883
1208998,29196,309778,400946,409804,312728,299222,374092,29100,7943,315543,272770,334273,84160,318333,438484,12217,42002,122604,48030,280375
1209601,29100,112782,109618,243355,84160,4001,268081,400946,75510,428257,369158,247483,459475,208939,12217,111240,159780,8347,17478,218626
1209725,341482,7943,65273,316753,9877,303828,369447,241555,869,102306,38965,58638,142466,29100,89044,301721,369158,133814,279457,455183
1209886,111530,459475,229928,235460,339517,44208,230230,403969,172004,227781,333140,238766,158114,131298,107367,271537,393028,403146,290999,170468
1210094,65273,374092,316753,367664,243980,231482,292444,247909,339703,399031,369447,382751,424515,253615,445351,190070,212216,204494,140861,68000
1210136,29196,312728,341482,369447,119736,17478,133907,334401,272770,46232,369158,69533,441668,92466,315543,456056,279457,231482,213834,445351
1210443,316753,445351,290999,312728,29100,12217,299222,253615,247909,232509,161623,444365,213834,344723,242905,339703,34843,100282,90240,92465
1210598,29100,445351,316753,290999,299222,389158,48030,57788,247909,446820,12217,461091,90240,184903,438484,330035,213834,122604,365673,161623
1211017,158666,441852,315543,116624,428257,340960,118914,168367,96680,186214,345086,263258,361551,323381,168927,99860,337327,172894,389135,209994
1211076,369447,65273,316753,69533,268883,299222,29100,29196,441852,89323,112782,456056,37029,387782,119736,338395,22436,283916,334401,130113
1211097,316753,341482,29100,122604,445351,389158,438484,253615,57788,446820,290999,90240,320130,425951,49621,356455,56303,330035,463617,303237
1211146,29100,112782,299222,219512,12217,445351,309778,232509,266900,315543,312728,303715,393768,29196,390591,442131,235796,113440,421884,360487
1211422,441852,345279,350629,158666,374092,4001,445105,183511,450209,91105,21746,89775,361956,162139,116624,61303,138427,315543,46232,449912
1211695,112782,65273,247909,320130,369447,341482,299222,441852,422425,367664,89775,190000,17478,175356,339703,461686,303715,360487,320494,447661
1212314,219512,355994,445749,231482,128908,243355,461061,438484,445105,287449,110151,340093,82586,227161,34853,91105,353519,262826,392302,143689
1212336,48030,369447,29196,384302,445351,299222,441852,247909,341482,312728,142466,248455,318333,65273,290999,399031,46156,17478,354233,303715
1212492,441852,393028,48030,355994,445351,243355,65273,350629,303229,112782,215363,129279,455183,213834,316753,298560,416017,252344,350960,52783
1212786,345279,455183,82278,4001,316753,315543,46232,328696,14671,91105,279457,184199,272455,368060,456005,268335,444593,321905,459475,103961
1213250,350629,441852,345279,158666,445105,4001,183511,448044,89775,374092,438484,450209,118914,116624,91105,231482,21746,128908,61303,369447
1213547,133814,323194,378637,158666,334273,460658,190070,98425,109618,367447,48030,354676,243355,396186,234255,66752,247909,279457,390591,216019
1213679,445351,37029,48030,122604,438484,389158,316753,213834,57788,102306,84160,100282,320130,12217,446820,247909,133907,90240,49621,425951
1213714,384302,206880,91105,29100,89688,369447,301843,350103,19752,110529,190536,140378,216225,197642,120763,48291,260093,43725,11279,445351
1213715,341482,369158,119736,301721,456056,272770,420960,374092,17478,247909,62275,338395,400946,29100,29196,439963,279457,71733,292444,372169
1213844,445749,29100,461061,445105,287449,438484,82586,227161,243355,340093,34853,110151,353519,143689,69974,444190,426550,393111,309139,332005
1213859,272770,298009,84160,341482,17478,247909,400946,369158,69974,109618,453618,162139,112782,279457,425920,243355,301721,261673,429380,272976
1213996,290999,441852,441668,384302,84160,341482,320130,7943,48030,179601,247909,354233,291877,216305,11663,244458,17478,11279,294807,399031
1214944,445351,7943,299222,392074,292444,65273,231482,312728,232509,332629,124583,374092,215363,334920,304685,369158,153135,294482,101718,243980
1215023,369447,309778,316753,161623,112782,96924,303828,315543,119736,445351,272770,299222,312728,12217,367664,369158,42002,213834,17478,374092
1215097,29100,37029,316753,65273,48030,341482,272770,290999,29196,369447,69533,232509,190070,357054,347113,133814,78268,309778,303695,198209
1215360,315543,393028,355281,69533,122219,318333,224614,200242,424459,334273,195360,126019,374092,464286,26745,254432,127567,29100,195234,331725
1215681,461686,219512,341482,266900,869,254418,369158,119736,231482,118551,303828,9877,308438,247909,17478,218794,58638,456056,241555,368947
1216177,9877,241555,38965,325310,37115,412622,283115,265571,252319,239006,82377,319680,381941,268972,250212,322341,269085,220678,308263,44826
1216288,341482,29196,161623,257040,445351,393028,247909,334273,369158,266900,119736,420960,115426,85579,151444,359251,314789,456005,869,227318
1216361,369447,29100,29196,299222,51354,42002,344071,48030,393028,411886,312728,442131,445351,98425,389814,75458,261589,17478,409804,412898
1216442,247909,445351,369447,133907,29100,290999,354233,158666,68000,234255,315543,109618,243355,320130,299222,279457,112782,453618,216305,257040
1216779,290999,179601,242905,312728,69533,133814,37029,112782,29196,12217,73852,384302,355994,11663,170262,449912,334401,321905,133907,213834
1217071,272770,29196,400946,69974,34843,312728,162139,453618,328467,65273,181493,360845,290999,228392,92465,46232,445676,349318,211418,75597
1217274,112782,369447,65273,48030,341482,389814,279457,69974,185115,175356,247909,29863,204494,261673,235559,455183,34843,177179,301324,402462
1217587,29100,272770,400946,232509,231482,374092,159822,314789,7943,459475,190070,342264,334920,304537,90389,369158,287696,122219,62549,339808
1217864,441852,441668,445351,17478,320130,247909,348154,119736,65273,372169,342530,164820,11279,194151,108220,208990,363538,125904,420162,84160
1217957,96924,299222,341482,231482,161623,445351,247909,385475,190070,365673,309821,29100,33912,369158,29196,389158,204494,334273,340093,438484
1218193,369447,48030,341482,231482,445351,112782,257040,455183,219512,441852,133907,119736,17478,441668,65273,204494,247909,111530,299222,321905
1218412,290999,179601,11663,231482,355994,242905,170262,399592,268335,7943,460188,442131,449912,422356,84310,166306,393028,128908,73852,204494
1218444,231482,290999,179601,232509,460188,455183,321905,355994,328696,112782,306590,242905,118914,62549,422356,340960,128908,395845,51969,338660
1218640,29196,312728,69533,341482,409804,46232,234255,37029,369447,441668,420960,272770,102306,299222,334401,268883,266900,334273,546,8827
1218775,247909,312728,445351,12217,272770,84160,315543,341482,298009,400946,109618,369447,261673,290999,162139,17478,69974,213834,453618,243355
1218955,234255,290999,179601,242905,355994,11663,84310,170262,449912,399592,247909,51360,441852,442131,320130,133907,64951,441953,112782,460188
1219172,272770,400946,453618,29100,369158,341482,301721,109618,84160,279457,247909,243355,69974,119736,456056,285729,393028,272976,439963,112782
1219330,112782,48030,29100,299222,133814,65273,399592,369447,247909,11663,290999,393111,257040,190000,6692,391289,389814,46156,306045,318333
1219710,384302,341482,369158,119736,206880,301721,268883,420960,17478,456056,84160,91105,350103,334401,109618,320130,216305,279457,283916,89323
1219771,29100,112782,299222,290999,369447,441852,279457,294482,102306,449912,17478,91755,341482,73852,55925,416017,242905,133814,11279,124583
1220089,29196,268883,360877,283916,420960,272907,48030,112782,445351,424506,76196,188148,361554,461891,372005,20195,358348,8140,456874,219512
1220240,29196,109618,69533,84160,312728,243355,299222,424515,62549,318333,215715,101288,235224,22436,273936,12217,339517,447995,358211,268883
1220253,341482,231482,48030,257040,69533,119736,219512,272770,441668,217605,316753,369447,29196,339703,456056,111530,355994,215596,291877,16789
1220372,341482,29196,259873,119736,369158,231482,420960,422425,447995,65273,301721,454818,369447,91755,279457,216305,268883,456056,456005,334401
1220593,133907,234255,69533,29196,91105,445351,242905,243606,158666,444365,76196,455804,103035,440560,248569,101006,382751,56441,151061,127042
1220599,341482,445351,29100,37029,122604,438484,389158,7943,90240,446820,316753,57788,422425,463617,133907,213834,299222,389814,49621,261673
1220600,37029,445351,122604,341482,316753,438484,463617,57788,299222,69533,446820,29100,389158,90240,261673,272770,320130,183756,379390,56303
1221473,216305,62549,186256,432152,304537,138427,387377,303715,235224,122941,273936,428827,241441,10572,52928,227331,7161,46232,459848,316753
1221811,29100,247909,48030,161623,257040,290999,12217,272770,232509,227318,315543,80435,144704,125751,391289,12765,85579,119736,357054,140527
1222133,354233,133907,247909,445351,158666,369447,133814,316753,253615,234255,65273,378637,29100,393028,441852,69533,243355,91755,213834,389814
1222472,7943,441668,369447,29196,315545,320494,299222,422425,234255,461686,303715,303828,869,290999,318333,29100,315543,58638,257040,62275
1222681,232509,234255,312728,69533,12217,445351,299222,29100,384302,318333,315543,149275,291877,441668,215596,309778,290250,209994,441852,91105
1222911,369158,29100,374092,439963,315545,314789,292444,445351,272770,307306,268883,279457,162139,301721,334401,392074,243980,65273,304685,372169
1223007,441852,369447,234255,268883,69533,291877,213834,168927,334401,279457,350629,355994,162139,325652,190000,270383,2463,183511,101718,182157
1223654,84160,384302,315543,290999,438484,345279,455183,400946,448044,52928,46232,379520,26210,436004,133907,133814,58638,228644,288340,441415
1223839,111530,272770,400946,84160,29100,109618,453618,112782,243355,9877,48030,69974,325310,369158,194791,285729,459475,375822,38965,241555
1223886,231482,445351,29196,7943,299222,247909,369158,161623,204494,68000,314789,292444,76196,392074,374092,85579,190070,340825,332629,62275
1223928,316753,290999,48030,219512,179601,234255,9877,65273,241555,461686,253615,441852,339703,325310,11663,320130,38965,242905,12217,409804
1224025,112782,111530,65273,48030,369447,299222,320130,257040,422425,341482,339703,190000,89775,247909,303715,219512,367664,175356,320494,441852
1224405,315545,158666,320494,192491,367032,190000,422425,400946,416017,91105,168367,255725,339703,350629,133224,211486,377960,450082,228392,167126
1224409,445351,299222,247909,341482,438484,339703,389158,122604,57788,68000,369447,320130,91755,316753,213834,190070,422425,37029,446820,125751
1224795,316753,65273,339703,253615,409804,344723,320130,312728,22436,198209,299038,325852,46232,369447,247909,234493,78163,415610,102306,190070
1224913,112782,291877,247909,190070,272770,232509,339703,314789,417927,234255,320130,436004,266900,393111,225279,287696,244458,869,309821,396110
1224945,48030,29100,461686,133814,161623,445351,299222,247909,232509,133907,290999,393028,369158,374092,218794,119736,292444,400946,274798,372169
1224988,445351,299222,369158,374092,65273,204494,387373,334273,292444,393028,231482,68000,42002,340825,17478,439963,153135,62275,36810,314789
1225442,29100,69533,48704,260539,114866,276245,378637,264604,347812,27442,382751,273041,174529,447661,215308,383084,273936,124919,212672,380237
1225453,231482,455183,369447,316753,355994,321905,118914,328696,460188,422356,48030,268335,340960,456005,277490,128908,204494,448044,290999,166306
1226162,316753,299222,445351,12217,29100,69533,280375,11663,232509,253615,175356,170262,318333,393028,290999,234493,409804,372845,312728,198209
1226428,400946,151444,341482,84160,133907,272770,384302,29100,109618,69533,234255,461686,460188,453618,455183,243355,219512,355994,389158,15948
1226899,445351,316753,369158,165337,133907,184199,314789,231482,338148,247909,204494,134118,85579,243171,103961,367664,5470,408504,279457,272770
1226933,314789,341482,272770,369158,369447,85579,119736,122219,374092,133907,231482,287696,190070,17478,334273,247909,439963,387373,339703,82278
1227013,369447,91755,231482,455183,29100,350629,118914,328696,316753,321905,204494,335975,422356,277490,355994,128908,340960,65273,454818,456005
1227363,89775,65273,112782,461686,170262,102471,320130,210087,162745,200242,13280,82232,190000,223739,130113,462394,280375,272324,60980,37068
1227364,29196,111530,48030,312728,309778,409804,46232,339703,232509,316753,272770,253615,12217,299222,69533,445351,459475,22436,266900,161623
1227408,384302,206880,91105,19752,110529,89688,301843,445351,350103,29100,215868,184199,11279,216225,363538,120763,105868,29196,303845,22161
1227462,112782,48030,257040,393111,299222,339703,247909,310944,417927,190000,89044,119736,92466,290999,431276,266900,29196,241555,204494,308438
1227580,29100,369447,29196,315545,248127,308510,104468,364750,237524,227211,276649,206673,152627,366588,263765,412121,261013,58775,394229,446110
1227871,369447,96924,7943,29196,341482,299222,315545,422425,320494,340093,69533,231482,385475,91755,65273,441668,334273,318333,365673,204494
1228006,445351,316753,37029,323381,116624,455183,46232,339703,345279,213834,321905,228644,340960,345086,312728,4001,184331,168927,268335,342530
1228332,29100,382751,332018,365787,205829,260539,110151,48704,4067,19976,383084,440066,114866,20981,46130,200425,322973,315309,17108,410995
1228351,133907,161623,448453,310514,204494,445105,104116,29100,411373,393111,91755,231482,167126,414654,133224,108458,65273,89775,84160,172894
1228598,48030,455183,232509,29100,231482,15948,400946,46156,320494,62549,328696,441852,69533,316753,320130,350629,315545,424515,382751,91755
1228830,400946,38965,359491,350629,12765,393111,405770,62549,389158,461686,455183,255725,103156,181493,138427,328467,5470,279531,34843,191106
1228833,231482,455183,355994,321905,118914,204494,460188,328696,128908,422356,340960,456005,277490,369447,454818,306590,395845,448044,268335,218626
1228860,290999,179601,242905,170262,11663,48030,355994,399592,449912,455183,231482,442131,369447,268335,29100,22926,34843,328696,460188,280375
1228916,133907,29196,441852,69533,234255,247909,312728,441668,354233,399031,445351,158666,401285,84160,183511,284648,291877,320130,351481,69783
1228924,29100,48030,272770,400946,247909,111530,112782,315543,341482,119736,453618,389158,304537,369158,459475,12217,320130,125751,216305,285729
1229029,272770,37029,29100,400946,247909,369158,453618,374092,301721,314789,339703,316753,119736,231482,279457,285729,315543,439963,369447,456056
1229063,441668,445351,316753,29100,422671,122604,253615,57788,213834,37029,212652,341482,438484,446820,65273,389158,90240,56303,425951,100282
1229195,48030,112782,299222,247909,339703,320130,393111,312728,266900,29196,310944,12217,257040,417927,308438,26634,415610,318333,119736,234255
1229197,190000,179601,385261,180905,396633,17322,363125,260257,245085,343444,89646,92580,294242,116624,248455,20092,227621,187934,117551,428046
1229348,116624,320130,400946,312728,215868,84160,339703,315543,316753,210002,278586,7943,119736,91105,12217,459475,184199,389158,191049,369158
1229778,341482,369158,119736,272770,301721,400946,456056,374092,420960,247909,29100,17478,62275,338395,279457,439963,71733,292444,372169,453618
1229833,48030,316753,112782,312728,320130,339703,257040,12217,232509,272770,7943,409804,266900,234255,389158,48997,253615,231482,233132,304537
1229920,309778,369447,29100,247909,315543,318333,241555,232509,112782,12217,334273,299222,85579,314789,463280,259884,254432,356129,387373,224614
1229972,369447,341482,133907,384302,445351,37029,213834,303715,354233,122604,303828,219512,65273,455183,409804,869,279457,58638,355994,60980
1230065,359491,350629,400946,393111,37029,62549,190000,389158,455183,138427,405770,279531,12765,103156,215503,5470,12040,294807,271896,465511
1230090,7943,133907,247909,299222,369447,294482,112782,31019,354233,441852,290999,109618,56782,280328,420528,219512,320130,243355,158666,453618
1230283,151444,369447,161623,393028,455183,341482,247909,274798,384302,65273,231482,356129,190000,274435,328696,279457,350629,91105,318333,161135
1230541,441668,441852,194151,179601,363538,108220,125904,103973,303845,180288,354714,208990,184199,2104,84160,290999,22161,348154,460261,17478
1230565,37029,111530,354233,320130,48030,65273,279457,384302,459475,229928,272770,409804,305016,190070,455183,291877,118894,46156,116624,137697
1230673,441668,112782,29196,312728,290999,161623,409804,316753,869,422671,46232,232509,231482,266900,308438,254418,179601,303715,58638,118551
1230799,341482,445351,247909,84160,420960,119736,29196,290999,369158,213834,441852,268883,320130,334273,283916,438484,17478,372188,257040,216305
1231063,316753,339703,65273,320130,48030,389158,409804,272770,253615,190070,341482,312728,57788,198209,244458,365673,376974,220202,119736,309821
1231101,445749,272770,255725,345279,390591,170811,158666,405770,380971,357054,304877,138427,91105,271953,441852,272976,77902,450641,438412,30391
1231125,4001,194151,184199,51360,108220,17478,345279,148103,348154,368314,428257,455183,208990,102467,456005,432152,160830,354714,188390,98341
1231368,48030,445351,247909,133907,354233,299222,29100,213834,133814,12217,158666,68000,320130,438484,11279,318333,119736,100282,161623,546
1231427,29100,91755,369447,445351,445749,243355,381613,446522,359439,335975,450455,366809,466079,420631,115258,240262,132347,426550,461061,195234
1231437,29100,393028,290999,11279,147005,441668,247909,340825,255725,33912,464812,270013,113535,357054,315545,237952,165817,304474,7943,99905
1231446,231482,445351,400946,455183,393028,109618,355994,268335,84160,448044,122604,422356,274798,65273,321905,128908,444225,118914,869,204494
1231516,247909,445351,290999,29100,369447,133907,68000,315543,158666,279457,234255,109618,299222,453618,243355,112782,257040,320130,216305,179601
1231742,299222,445351,29100,318333,369447,234255,7943,29196,247909,12217,312728,303715,206241,294482,112782,420960,11670,271896,65273,448453
1231770,247909,445351,369447,12217,315543,257040,84160,118551,318333,299222,69533,119736,869,150882,213834,303828,291877,68000,380493,125751
1231778,84160,109618,243355,247909,400946,445351,393028,316753,110151,453618,272770,133814,375822,299677,320130,138427,69974,285729,7943,187138
1232461,112782,299222,247909,48030,65273,219512,367664,216305,422425,268883,303715,318333,272969,73852,341482,288105,461686,119736,372169,29863
1232567,111530,234255,29196,341482,312728,69533,316753,374092,355994,231482,424515,46232,64951,409804,399031,459475,367664,382751,460188,140861
1232905,231482,455183,321905,48030,355994,277490,118914,328696,204494,369447,340960,460188,393028,422356,128908,268335,240170,166306,454818,395845
1233021,290999,441852,179601,175356,11663,12217,316753,112782,449912,170262,299222,73852,280375,242905,399592,89775,271896,190000,17478,84310
1233041,37029,445351,247909,84160,369447,12217,179601,290999,438484,112782,320130,122604,100282,312728,315543,213834,170262,57788,389158,52928
1233290,272770,400946,341482,84160,453618,112782,369158,69974,29196,109618,247909,301721,29100,48030,12765,194791,285729,119736,374092,243355
