block,d,date,store_id,dept_id,state_id,actual_sales,expected_sales,residual
development_5,d_1819,2016-01-21,WI_3,HOBBIES_1,WI,179.0,226.6768994966768,-47.67689949667681
development_5,d_1819,2016-01-21,WI_3,HOBBIES_2,WI,7.0,29.3362090827929,-22.3362090827929
development_5,d_1819,2016-01-21,WI_3,HOUSEHOLD_1,WI,427.0,488.48541790503947,-61.48541790503947
development_5,d_1819,2016-01-21,WI_3,HOUSEHOLD_2,WI,102.0,119.97173706242754,-17.971737062427536
development_5,d_1820,2016-01-22,CA_1,FOODS_1,CA,279.0,315.92384211234247,-36.92384211234247
development_5,d_1820,2016-01-22,CA_1,FOODS_2,CA,431.0,432.0568083692329,-1.056808369232897
development_5,d_1820,2016-01-22,CA_1,FOODS_3,CA,1610.0,1577.618752984551,32.381247015448935
development_5,d_1820,2016-01-22,CA_1,HOBBIES_1,CA,430.0,480.1981000721468,-50.198100072146815
development_5,d_1820,2016-01-22,CA_1,HOBBIES_2,CA,39.0,37.76661565210639,1.2333843478936117
development_5,d_1820,2016-01-22,CA_1,HOUSEHOLD_1,CA,655.0,711.7691083720292,-56.76910837202922
development_5,d_1820,2016-01-22,CA_1,HOUSEHOLD_2,CA,168.0,201.69704046590405,-33.69704046590405
development_5,d_1820,2016-01-22,CA_2,FOODS_1,CA,464.0,406.0516850784048,57.94831492159523
development_5,d_1820,2016-01-22,CA_2,FOODS_2,CA,402.0,406.3891692447831,-4.389169244783091
development_5,d_1820,2016-01-22,CA_2,FOODS_3,CA,1638.0,1514.7036757333146,123.29632426668536
development_5,d_1820,2016-01-22,CA_2,HOBBIES_1,CA,376.0,378.27479590544283,-2.2747959054428293
development_5,d_1820,2016-01-22,CA_2,HOBBIES_2,CA,26.0,42.587743625816564,-16.587743625816564
development_5,d_1820,2016-01-22,CA_2,HOUSEHOLD_1,CA,655.0,713.4029458960282,-58.4029458960282
development_5,d_1820,2016-01-22,CA_2,HOUSEHOLD_2,CA,226.0,295.8043968850368,-69.8043968850368
development_5,d_1820,2016-01-22,CA_3,FOODS_1,CA,462.0,430.3899831013134,31.61001689868658
development_5,d_1820,2016-01-22,CA_3,FOODS_2,CA,553.0,533.3888392079415,19.611160792058513
development_5,d_1820,2016-01-22,CA_3,FOODS_3,CA,2384.0,2073.750409686858,310.2495903131421
development_5,d_1820,2016-01-22,CA_3,HOBBIES_1,CA,529.0,508.8129419924252,20.18705800757482
development_5,d_1820,2016-01-22,CA_3,HOBBIES_2,CA,40.0,45.882971932355495,-5.882971932355495
development_5,d_1820,2016-01-22,CA_3,HOUSEHOLD_1,CA,1025.0,1147.0878839972147,-122.0878839972147
development_5,d_1820,2016-01-22,CA_3,HOUSEHOLD_2,CA,231.0,270.78688405904137,-39.78688405904137
development_5,d_1820,2016-01-22,CA_4,FOODS_1,CA,256.0,236.38797173021698,19.612028269783025
development_5,d_1820,2016-01-22,CA_4,FOODS_2,CA,346.0,305.7775464032559,40.22245359674412
development_5,d_1820,2016-01-22,CA_4,FOODS_3,CA,1037.0,814.7359376124781,222.2640623875219
development_5,d_1820,2016-01-22,CA_4,HOBBIES_1,CA,395.0,349.67744707292434,45.32255292707566
development_5,d_1820,2016-01-22,CA_4,HOBBIES_2,CA,11.0,19.43030190297758,-8.430301902977579
development_5,d_1820,2016-01-22,CA_4,HOUSEHOLD_1,CA,332.0,345.750179346915,-13.75017934691499
development_5,d_1820,2016-01-22,CA_4,HOUSEHOLD_2,CA,102.0,116.6862384410373,-14.686238441037304
development_5,d_1820,2016-01-22,TX_1,FOODS_1,TX,391.0,210.66348330874865,180.33651669125135
development_5,d_1820,2016-01-22,TX_1,FOODS_2,TX,405.0,294.50480402232176,110.49519597767824
development_5,d_1820,2016-01-22,TX_1,FOODS_3,TX,1034.0,1087.423613469847,-53.42361346984694
development_5,d_1820,2016-01-22,TX_1,HOBBIES_1,TX,246.0,251.39938941422466,-5.3993894142246575
development_5,d_1820,2016-01-22,TX_1,HOBBIES_2,TX,12.0,33.32395186920786,-21.32395186920786
development_5,d_1820,2016-01-22,TX_1,HOUSEHOLD_1,TX,645.0,711.8732341798241,-66.87323417982407
development_5,d_1820,2016-01-22,TX_1,HOUSEHOLD_2,TX,155.0,142.7801890124009,12.21981098759909
development_5,d_1820,2016-01-22,TX_2,FOODS_1,TX,305.0,233.79361443111793,71.20638556888207
development_5,d_1820,2016-01-22,TX_2,FOODS_2,TX,400.0,357.9133752660208,42.08662473397919
development_5,d_1820,2016-01-22,TX_2,FOODS_3,TX,1534.0,1440.46273504679,93.53726495321007
development_5,d_1820,2016-01-22,TX_2,HOBBIES_1,TX,339.0,315.7202489095284,23.27975109047162
development_5,d_1820,2016-01-22,TX_2,HOBBIES_2,TX,45.0,39.77401062087126,5.225989379128741
development_5,d_1820,2016-01-22,TX_2,HOUSEHOLD_1,TX,794.0,829.6282939712692,-35.62829397126916
development_5,d_1820,2016-01-22,TX_2,HOUSEHOLD_2,TX,185.0,178.84166451937762,6.158335480622384
development_5,d_1820,2016-01-22,TX_3,FOODS_1,TX,420.0,288.37809920993965,131.62190079006035
development_5,d_1820,2016-01-22,TX_3,FOODS_2,TX,424.0,365.9769988777294,58.023001122270614
development_5,d_1820,2016-01-22,TX_3,FOODS_3,TX,1533.0,1303.6032478157542,229.39675218424577
development_5,d_1820,2016-01-22,TX_3,HOBBIES_1,TX,395.0,312.270408730696,82.72959126930402
development_5,d_1820,2016-01-22,TX_3,HOBBIES_2,TX,19.0,37.37809373071122,-18.37809373071122
development_5,d_1820,2016-01-22,TX_3,HOUSEHOLD_1,TX,715.0,723.282685527555,-8.282685527555032
development_5,d_1820,2016-01-22,TX_3,HOUSEHOLD_2,TX,136.0,134.4846441510873,1.5153558489126908
development_5,d_1820,2016-01-22,WI_1,FOODS_1,WI,311.0,308.5959510820903,2.4040489179096767
development_5,d_1820,2016-01-22,WI_1,FOODS_2,WI,577.0,546.5139588483187,30.48604115168132
development_5,d_1820,2016-01-22,WI_1,FOODS_3,WI,1525.0,1458.6125313681882,66.38746863181177
development_5,d_1820,2016-01-22,WI_1,HOBBIES_1,WI,380.0,388.8852538096298,-8.885253809629774
development_5,d_1820,2016-01-22,WI_1,HOBBIES_2,WI,33.0,40.061570936652856,-7.061570936652856
development_5,d_1820,2016-01-22,WI_1,HOUSEHOLD_1,WI,555.0,626.2263740727384,-71.2263740727384
development_5,d_1820,2016-01-22,WI_1,HOUSEHOLD_2,WI,168.0,144.91550563875782,23.08449436124218
development_5,d_1820,2016-01-22,WI_2,FOODS_1,WI,339.0,279.2344810615868,59.76551893841321
development_5,d_1820,2016-01-22,WI_2,FOODS_2,WI,827.0,703.656718795075,123.343281204925
development_5,d_1820,2016-01-22,WI_2,FOODS_3,WI,1727.0,1445.6744608582749,281.32553914172513
development_5,d_1820,2016-01-22,WI_2,HOBBIES_1,WI,192.0,228.23969731523067,-36.23969731523067
development_5,d_1820,2016-01-22,WI_2,HOBBIES_2,WI,35.0,29.098750102083685,5.9012498979163155
development_5,d_1820,2016-01-22,WI_2,HOUSEHOLD_1,WI,913.0,824.9075255431029,88.0924744568971
development_5,d_1820,2016-01-22,WI_2,HOUSEHOLD_2,WI,113.0,115.66234481404045,-2.662344814040452
development_5,d_1820,2016-01-22,WI_3,FOODS_1,WI,323.0,275.24819921542655,47.75180078457345
development_5,d_1820,2016-01-22,WI_3,FOODS_2,WI,400.0,357.2336479817843,42.766352018215684
development_5,d_1820,2016-01-22,WI_3,FOODS_3,WI,1650.0,1499.997458553167,150.002541446833
development_5,d_1820,2016-01-22,WI_3,HOBBIES_1,WI,183.0,263.1851232227263,-80.1851232227263
development_5,d_1820,2016-01-22,WI_3,HOBBIES_2,WI,38.0,25.675993721920626,12.324006278079374
development_5,d_1820,2016-01-22,WI_3,HOUSEHOLD_1,WI,661.0,638.9610537323995,22.038946267600522
development_5,d_1820,2016-01-22,WI_3,HOUSEHOLD_2,WI,123.0,127.50618683512825,-4.506186835128247
development_5,d_1821,2016-01-23,CA_1,FOODS_1,CA,430.0,389.78229507790434,40.21770492209566
development_5,d_1821,2016-01-23,CA_1,FOODS_2,CA,688.0,584.1880770158424,103.8119229841576
development_5,d_1821,2016-01-23,CA_1,FOODS_3,CA,2610.0,2104.23527511034,505.7647248896601
development_5,d_1821,2016-01-23,CA_1,HOBBIES_1,CA,664.0,622.7922846033952,41.20771539660484
development_5,d_1821,2016-01-23,CA_1,HOBBIES_2,CA,48.0,44.75093757956755,3.249062420432452
development_5,d_1821,2016-01-23,CA_1,HOUSEHOLD_1,CA,1206.0,936.1735921292255,269.82640787077446
development_5,d_1821,2016-01-23,CA_1,HOUSEHOLD_2,CA,277.0,238.764038853544,38.23596114645599
development_5,d_1821,2016-01-23,CA_2,FOODS_1,CA,551.0,542.544591658331,8.455408341669
development_5,d_1821,2016-01-23,CA_2,FOODS_2,CA,724.0,582.3466068326314,141.65339316736856
development_5,d_1821,2016-01-23,CA_2,FOODS_3,CA,2388.0,2076.748578874564,311.2514211254361
development_5,d_1821,2016-01-23,CA_2,HOBBIES_1,CA,530.0,502.89928421705264,27.10071578294736
development_5,d_1821,2016-01-23,CA_2,HOBBIES_2,CA,84.0,58.16710155897396,25.83289844102604
development_5,d_1821,2016-01-23,CA_2,HOUSEHOLD_1,CA,1263.0,995.129396372449,267.87060362755096
development_5,d_1821,2016-01-23,CA_2,HOUSEHOLD_2,CA,417.0,400.98607678316336,16.013923216836645
development_5,d_1821,2016-01-23,CA_3,FOODS_1,CA,710.0,550.2232439474426,159.7767560525574
development_5,d_1821,2016-01-23,CA_3,FOODS_2,CA,805.0,682.1851392595233,122.81486074047666
development_5,d_1821,2016-01-23,CA_3,FOODS_3,CA,3555.0,2514.78465696349,1040.2153430365101
development_5,d_1821,2016-01-23,CA_3,HOBBIES_1,CA,647.0,634.8530108766971,12.146989123302887
development_5,d_1821,2016-01-23,CA_3,HOBBIES_2,CA,61.0,57.02790855783006,3.9720914421699405
development_5,d_1821,2016-01-23,CA_3,HOUSEHOLD_1,CA,1721.0,1505.6863963527505,215.31360364724947
development_5,d_1821,2016-01-23,CA_3,HOUSEHOLD_2,CA,381.0,324.37154431171376,56.62845568828624
development_5,d_1821,2016-01-23,CA_4,FOODS_1,CA,293.0,257.32556385587793,35.67443614412207
development_5,d_1821,2016-01-23,CA_4,FOODS_2,CA,426.0,368.74468955553925,57.25531044446075
development_5,d_1821,2016-01-23,CA_4,FOODS_3,CA,1300.0,993.5475693571252,306.4524306428748
development_5,d_1821,2016-01-23,CA_4,HOBBIES_1,CA,432.0,429.7950900977271,2.2049099022729024
development_5,d_1821,2016-01-23,CA_4,HOBBIES_2,CA,17.0,22.991559773706236,-5.991559773706236
development_5,d_1821,2016-01-23,CA_4,HOUSEHOLD_1,CA,476.0,420.1174636496016,55.882536350398425
development_5,d_1821,2016-01-23,CA_4,HOUSEHOLD_2,CA,139.0,140.5249709746717,-1.524970974671703
development_5,d_1821,2016-01-23,TX_1,FOODS_1,TX,254.0,233.88707919575194,20.112920804248063
development_5,d_1821,2016-01-23,TX_1,FOODS_2,TX,411.0,371.751065690127,39.24893430987299
development_5,d_1821,2016-01-23,TX_1,FOODS_3,TX,1291.0,1387.331918102853,-96.33191810285302
development_5,d_1821,2016-01-23,TX_1,HOBBIES_1,TX,269.0,286.91257702029975,-17.91257702029975
development_5,d_1821,2016-01-23,TX_1,HOBBIES_2,TX,47.0,41.0701755218637,5.929824478136297
development_5,d_1821,2016-01-23,TX_1,HOUSEHOLD_1,TX,905.0,900.6787374228583,4.321262577141738
development_5,d_1821,2016-01-23,TX_1,HOUSEHOLD_2,TX,226.0,172.91043196788436,53.089568032115636
development_5,d_1821,2016-01-23,TX_2,FOODS_1,TX,330.0,261.3349474428769,68.66505255712309
development_5,d_1821,2016-01-23,TX_2,FOODS_2,TX,444.0,466.9079519648524,-22.907951964852373
development_5,d_1821,2016-01-23,TX_2,FOODS_3,TX,2072.0,1885.3226384734694,186.6773615265306
development_5,d_1821,2016-01-23,TX_2,HOBBIES_1,TX,254.0,378.96142667638003,-124.96142667638003
development_5,d_1821,2016-01-23,TX_2,HOBBIES_2,TX,70.0,50.3766039609389,19.6233960390611
development_5,d_1821,2016-01-23,TX_2,HOUSEHOLD_1,TX,1022.0,997.6481472430598,24.35185275694016
development_5,d_1821,2016-01-23,TX_2,HOUSEHOLD_2,TX,255.0,213.23997038023143,41.760029619768574
development_5,d_1821,2016-01-23,TX_3,FOODS_1,TX,334.0,328.7310527352457,5.268947264754274
development_5,d_1821,2016-01-23,TX_3,FOODS_2,TX,477.0,466.8389235853762,10.161076414623778
development_5,d_1821,2016-01-23,TX_3,FOODS_3,TX,1689.0,1614.4879136635673,74.51208633643273
development_5,d_1821,2016-01-23,TX_3,HOBBIES_1,TX,350.0,362.86492976327236,-12.864929763272357
development_5,d_1821,2016-01-23,TX_3,HOBBIES_2,TX,66.0,46.04701062359777,19.95298937640223
development_5,d_1821,2016-01-23,TX_3,HOUSEHOLD_1,TX,897.0,870.4969162573074,26.50308374269264
development_5,d_1821,2016-01-23,TX_3,HOUSEHOLD_2,TX,173.0,160.24498018453536,12.755019815464635
development_5,d_1821,2016-01-23,WI_1,FOODS_1,WI,439.0,390.2924074042852,48.7075925957148
development_5,d_1821,2016-01-23,WI_1,FOODS_2,WI,731.0,755.4845282159375,-24.48452821593753
development_5,d_1821,2016-01-23,WI_1,FOODS_3,WI,2000.0,1947.873636022893,52.126363977107076
development_5,d_1821,2016-01-23,WI_1,HOBBIES_1,WI,557.0,518.6788163072607,38.32118369273928
development_5,d_1821,2016-01-23,WI_1,HOBBIES_2,WI,51.0,50.31008817332276,0.689911826677239
development_5,d_1821,2016-01-23,WI_1,HOUSEHOLD_1,WI,801.0,837.9162854787374,-36.91628547873745
development_5,d_1821,2016-01-23,WI_1,HOUSEHOLD_2,WI,197.0,195.72691969159013,1.2730803084098739
development_5,d_1821,2016-01-23,WI_2,FOODS_1,WI,499.0,322.28606936088875,176.71393063911125
development_5,d_1821,2016-01-23,WI_2,FOODS_2,WI,883.0,842.4047673483003,40.59523265169969
development_5,d_1821,2016-01-23,WI_2,FOODS_3,WI,1984.0,1756.2641336619308,227.73586633806917
development_5,d_1821,2016-01-23,WI_2,HOBBIES_1,WI,259.0,255.19823846238572,3.801761537614283
development_5,d_1821,2016-01-23,WI_2,HOBBIES_2,WI,38.0,34.42463083817903,3.575369161820973
development_5,d_1821,2016-01-23,WI_2,HOUSEHOLD_1,WI,1219.0,943.0677593522855,275.9322406477145
development_5,d_1821,2016-01-23,WI_2,HOUSEHOLD_2,WI,157.0,145.0612389250482,11.938761074951799
development_5,d_1821,2016-01-23,WI_3,FOODS_1,WI,367.0,317.4304689811422,49.56953101885779
development_5,d_1821,2016-01-23,WI_3,FOODS_2,WI,559.0,487.98191778273804,71.01808221726196
development_5,d_1821,2016-01-23,WI_3,FOODS_3,WI,2180.0,1865.292461473673,314.70753852632697
development_5,d_1821,2016-01-23,WI_3,HOBBIES_1,WI,307.0,296.90032216044386,10.099677839556136
development_5,d_1821,2016-01-23,WI_3,HOBBIES_2,WI,61.0,32.435413077230116,28.564586922769884
development_5,d_1821,2016-01-23,WI_3,HOUSEHOLD_1,WI,784.0,792.0597098405552,-8.059709840555229
development_5,d_1821,2016-01-23,WI_3,HOUSEHOLD_2,WI,175.0,163.5079179526402,11.492082047359787
development_5,d_1822,2016-01-24,CA_1,FOODS_1,CA,401.0,356.20825909247293,44.79174090752707
development_5,d_1822,2016-01-24,CA_1,FOODS_2,CA,621.0,583.2684158550843,37.7315841449157
development_5,d_1822,2016-01-24,CA_1,FOODS_3,CA,2418.0,2165.7315348195084,252.2684651804916
development_5,d_1822,2016-01-24,CA_1,HOBBIES_1,CA,431.0,598.1621079763167,-167.16210797631675
development_5,d_1822,2016-01-24,CA_1,HOBBIES_2,CA,44.0,36.54975833029014,7.450241669709861
development_5,d_1822,2016-01-24,CA_1,HOUSEHOLD_1,CA,1089.0,933.2373907603119,155.76260923968812
development_5,d_1822,2016-01-24,CA_1,HOUSEHOLD_2,CA,243.0,230.55194230348704,12.448057696512961
development_5,d_1822,2016-01-24,CA_2,FOODS_1,CA,636.0,499.3216821184523,136.67831788154768
development_5,d_1822,2016-01-24,CA_2,FOODS_2,CA,719.0,569.4647750660299,149.53522493397008
development_5,d_1822,2016-01-24,CA_2,FOODS_3,CA,2332.0,2045.2908266976171,286.70917330238285
development_5,d_1822,2016-01-24,CA_2,HOBBIES_1,CA,388.0,455.7656198726853,-67.7656198726853
development_5,d_1822,2016-01-24,CA_2,HOBBIES_2,CA,38.0,48.62320047924378,-10.623200479243778
development_5,d_1822,2016-01-24,CA_2,HOUSEHOLD_1,CA,1088.0,972.4620010359527,115.53799896404735
development_5,d_1822,2016-01-24,CA_2,HOUSEHOLD_2,CA,446.0,377.7416883042154,68.25831169578458
development_5,d_1822,2016-01-24,CA_3,FOODS_1,CA,680.0,533.0441326059218,146.95586739407815
development_5,d_1822,2016-01-24,CA_3,FOODS_2,CA,914.0,683.4918642052147,230.5081357947853
development_5,d_1822,2016-01-24,CA_3,FOODS_3,CA,3756.0,2830.245869020674,925.754130979326
development_5,d_1822,2016-01-24,CA_3,HOBBIES_1,CA,705.0,612.9691109546338,92.03088904536617
development_5,d_1822,2016-01-24,CA_3,HOBBIES_2,CA,60.0,48.23064757117856,11.769352428821442
development_5,d_1822,2016-01-24,CA_3,HOUSEHOLD_1,CA,1697.0,1522.4176013966412,174.5823986033588
development_5,d_1822,2016-01-24,CA_3,HOUSEHOLD_2,CA,352.0,312.8088862522638,39.19111374773621
development_5,d_1822,2016-01-24,CA_4,FOODS_1,CA,226.0,243.89855924967028,-17.898559249670285
development_5,d_1822,2016-01-24,CA_4,FOODS_2,CA,498.0,353.2965866706927,144.7034133293073
development_5,d_1822,2016-01-24,CA_4,FOODS_3,CA,1150.0,991.3595125808164,158.64048741918361
development_5,d_1822,2016-01-24,CA_4,HOBBIES_1,CA,308.0,403.97776197174,-95.97776197174
development_5,d_1822,2016-01-24,CA_4,HOBBIES_2,CA,19.0,15.511528701681888,3.488471298318112
development_5,d_1822,2016-01-24,CA_4,HOUSEHOLD_1,CA,461.0,400.43057245596526,60.56942754403474
development_5,d_1822,2016-01-24,CA_4,HOUSEHOLD_2,CA,125.0,133.62636862638385,-8.62636862638385
development_5,d_1822,2016-01-24,TX_1,FOODS_1,TX,348.0,224.71622656168233,123.28377343831767
development_5,d_1822,2016-01-24,TX_1,FOODS_2,TX,381.0,363.31213887813175,17.687861121868252
development_5,d_1822,2016-01-24,TX_1,FOODS_3,TX,1459.0,1415.795343134266,43.20465686573402
development_5,d_1822,2016-01-24,TX_1,HOBBIES_1,TX,233.0,276.42006891733314,-43.42006891733314
development_5,d_1822,2016-01-24,TX_1,HOBBIES_2,TX,67.0,34.11925624405778,32.88074375594222
development_5,d_1822,2016-01-24,TX_1,HOUSEHOLD_1,TX,938.0,912.8317549920038,25.168245007996234
development_5,d_1822,2016-01-24,TX_1,HOUSEHOLD_2,TX,213.0,168.52407741438395,44.47592258561605
development_5,d_1822,2016-01-24,TX_2,FOODS_1,TX,276.0,250.55610802628593,25.443891973714074
development_5,d_1822,2016-01-24,TX_2,FOODS_2,TX,531.0,451.0757493273963,79.9242506726037
development_5,d_1822,2016-01-24,TX_2,FOODS_3,TX,2200.0,1940.1269281439918,259.8730718560082
development_5,d_1822,2016-01-24,TX_2,HOBBIES_1,TX,375.0,359.58475772336965,15.415242276630352
development_5,d_1822,2016-01-24,TX_2,HOBBIES_2,TX,54.0,42.46896231355764,11.53103768644236
development_5,d_1822,2016-01-24,TX_2,HOUSEHOLD_1,TX,1106.0,974.5336501718227,131.46634982817727
development_5,d_1822,2016-01-24,TX_2,HOUSEHOLD_2,TX,252.0,205.07014276996105,46.92985723003895
development_5,d_1822,2016-01-24,TX_3,FOODS_1,TX,322.0,314.72328431837667,7.27671568162333
development_5,d_1822,2016-01-24,TX_3,FOODS_2,TX,542.0,448.43858826176796,93.56141173823204
development_5,d_1822,2016-01-24,TX_3,FOODS_3,TX,1930.0,1686.6585962505458,243.34140374945423
development_5,d_1822,2016-01-24,TX_3,HOBBIES_1,TX,363.0,343.4418288271338,19.558171172866196
development_5,d_1822,2016-01-24,TX_3,HOBBIES_2,TX,55.0,37.230507920970595,17.769492079029405
development_5,d_1822,2016-01-24,TX_3,HOUSEHOLD_1,TX,892.0,850.0972318767949,41.90276812320508
development_5,d_1822,2016-01-24,TX_3,HOUSEHOLD_2,TX,182.0,151.74989064352798,30.250109356472024
development_5,d_1822,2016-01-24,WI_1,FOODS_1,WI,351.0,329.6922641763055,21.307735823694486
development_5,d_1822,2016-01-24,WI_1,FOODS_2,WI,881.0,723.7835872854477,157.21641271455235
development_5,d_1822,2016-01-24,WI_1,FOODS_3,WI,1970.0,1826.533591745907,143.46640825409304
development_5,d_1822,2016-01-24,WI_1,HOBBIES_1,WI,447.0,440.1397992605323,6.8602007394677
development_5,d_1822,2016-01-24,WI_1,HOBBIES_2,WI,36.0,39.813094551530305,-3.8130945515303054
development_5,d_1822,2016-01-24,WI_1,HOUSEHOLD_1,WI,717.0,750.4849333153662,-33.48493331536622
development_5,d_1822,2016-01-24,WI_1,HOUSEHOLD_2,WI,198.0,169.39709298067692,28.602907019323084
development_5,d_1822,2016-01-24,WI_2,FOODS_1,WI,427.0,290.4808618612805,136.51913813871948
development_5,d_1822,2016-01-24,WI_2,FOODS_2,WI,863.0,786.5763509024288,76.42364909757123
development_5,d_1822,2016-01-24,WI_2,FOODS_3,WI,1963.0,1703.694982974108,259.3050170258921
development_5,d_1822,2016-01-24,WI_2,HOBBIES_1,WI,204.0,230.25668937039376,-26.256689370393758
development_5,d_1822,2016-01-24,WI_2,HOBBIES_2,WI,27.0,25.470302904772257,1.5296970952277427
development_5,d_1822,2016-01-24,WI_2,HOUSEHOLD_1,WI,1008.0,870.6824074391457,137.31759256085434
development_5,d_1822,2016-01-24,WI_2,HOUSEHOLD_2,WI,178.0,125.38518356825959,52.61481643174041
development_5,d_1822,2016-01-24,WI_3,FOODS_1,WI,334.0,289.84188224905864,44.15811775094136
development_5,d_1822,2016-01-24,WI_3,FOODS_2,WI,462.0,446.08393901213634,15.91606098786366
development_5,d_1822,2016-01-24,WI_3,FOODS_3,WI,2019.0,1800.6189164221057,218.3810835778943
development_5,d_1822,2016-01-24,WI_3,HOBBIES_1,WI,220.0,267.19754849254105,-47.197548492541046
development_5,d_1822,2016-01-24,WI_3,HOBBIES_2,WI,33.0,23.632059570007335,9.367940429992665
development_5,d_1822,2016-01-24,WI_3,HOUSEHOLD_1,WI,737.0,730.7067874833093,6.293212516690687
development_5,d_1822,2016-01-24,WI_3,HOUSEHOLD_2,WI,193.0,141.90420690254427,51.095793097455726
development_5,d_1823,2016-01-25,CA_1,FOODS_1,CA,261.0,277.87952624092577,-16.87952624092577
development_5,d_1823,2016-01-25,CA_1,FOODS_2,CA,440.0,416.62079163268885,23.37920836731115
development_5,d_1823,2016-01-25,CA_1,FOODS_3,CA,1588.0,1473.7348360793353,114.26516392066469
development_5,d_1823,2016-01-25,CA_1,HOBBIES_1,CA,482.0,459.77379349332136,22.226206506678636
development_5,d_1823,2016-01-25,CA_1,HOBBIES_2,CA,28.0,33.6981336345667,-5.698133634566702
development_5,d_1823,2016-01-25,CA_1,HOUSEHOLD_1,CA,765.0,647.5348393989726,117.46516060102738
development_5,d_1823,2016-01-25,CA_1,HOUSEHOLD_2,CA,177.0,168.34693783999765,8.65306216000235
development_5,d_1823,2016-01-25,CA_2,FOODS_1,CA,336.0,359.68129172311035,-23.68129172311035
development_5,d_1823,2016-01-25,CA_2,FOODS_2,CA,413.0,360.18254320799485,52.817456792005146
development_5,d_1823,2016-01-25,CA_2,FOODS_3,CA,1370.0,1195.9569693405679,174.04303065943213
development_5,d_1823,2016-01-25,CA_2,HOBBIES_1,CA,329.0,330.3921363233373,-1.3921363233372972
development_5,d_1823,2016-01-25,CA_2,HOBBIES_2,CA,35.0,38.328397333375946,-3.3283973333759462
development_5,d_1823,2016-01-25,CA_2,HOUSEHOLD_1,CA,572.0,589.445106463498,-17.44510646349795
development_5,d_1823,2016-01-25,CA_2,HOUSEHOLD_2,CA,185.0,254.68568026681064,-69.68568026681064
development_5,d_1823,2016-01-25,CA_3,FOODS_1,CA,461.0,401.96520485810106,59.03479514189894
development_5,d_1823,2016-01-25,CA_3,FOODS_2,CA,758.0,563.85294517873,194.14705482127
development_5,d_1823,2016-01-25,CA_3,FOODS_3,CA,2853.0,2070.7020631407163,782.2979368592837
development_5,d_1823,2016-01-25,CA_3,HOBBIES_1,CA,482.0,497.62177423660785,-15.621774236607848
development_5,d_1823,2016-01-25,CA_3,HOBBIES_2,CA,46.0,33.91228694336731,12.087713056632687
development_5,d_1823,2016-01-25,CA_3,HOUSEHOLD_1,CA,1492.0,1148.1414084574758,343.8585915425242
development_5,d_1823,2016-01-25,CA_3,HOUSEHOLD_2,CA,279.0,237.27918351989084,41.720816480109164
development_5,d_1823,2016-01-25,CA_4,FOODS_1,CA,256.0,202.4998115475686,53.50018845243139
development_5,d_1823,2016-01-25,CA_4,FOODS_2,CA,353.0,304.2205743743848,48.779425625615204
development_5,d_1823,2016-01-25,CA_4,FOODS_3,CA,1082.0,762.2141558521158,319.7858441478842
development_5,d_1823,2016-01-25,CA_4,HOBBIES_1,CA,294.0,335.435448034119,-41.43544803411902
development_5,d_1823,2016-01-25,CA_4,HOBBIES_2,CA,27.0,12.930634651766054,14.069365348233946
development_5,d_1823,2016-01-25,CA_4,HOUSEHOLD_1,CA,363.0,335.37156852158535,27.628431478414655
development_5,d_1823,2016-01-25,CA_4,HOUSEHOLD_2,CA,112.0,99.60671744010808,12.393282559891915
development_5,d_1823,2016-01-25,TX_1,FOODS_1,TX,312.0,175.8842049866124,136.1157950133876
development_5,d_1823,2016-01-25,TX_1,FOODS_2,TX,341.0,277.4253741250456,63.57462587495439
development_5,d_1823,2016-01-25,TX_1,FOODS_3,TX,998.0,1068.7780011300802,-70.77800113008016
development_5,d_1823,2016-01-25,TX_1,HOBBIES_1,TX,215.0,214.14356856035366,0.856431439646343
development_5,d_1823,2016-01-25,TX_1,HOBBIES_2,TX,33.0,26.776955358787333,6.223044641212667
development_5,d_1823,2016-01-25,TX_1,HOUSEHOLD_1,TX,628.0,635.0116921265621,-7.011692126562139
development_5,d_1823,2016-01-25,TX_1,HOUSEHOLD_2,TX,139.0,122.6374178248177,16.362582175182297
development_5,d_1823,2016-01-25,TX_2,FOODS_1,TX,197.0,194.19912279141883,2.80087720858117
development_5,d_1823,2016-01-25,TX_2,FOODS_2,TX,366.0,365.3510606647825,0.6489393352175057
development_5,d_1823,2016-01-25,TX_2,FOODS_3,TX,1453.0,1369.834607912022,83.16539208797803
development_5,d_1823,2016-01-25,TX_2,HOBBIES_1,TX,359.0,276.1977302325895,82.80226976741051
development_5,d_1823,2016-01-25,TX_2,HOBBIES_2,TX,50.0,30.50431705600955,19.49568294399045
development_5,d_1823,2016-01-25,TX_2,HOUSEHOLD_1,TX,835.0,766.6350082586301,68.36499174136986
development_5,d_1823,2016-01-25,TX_2,HOUSEHOLD_2,TX,181.0,145.16189607170267,35.83810392829733
development_5,d_1823,2016-01-25,TX_3,FOODS_1,TX,298.0,258.14454765806965,39.855452341930345
development_5,d_1823,2016-01-25,TX_3,FOODS_2,TX,473.0,385.0394071867336,87.96059281326637
development_5,d_1823,2016-01-25,TX_3,FOODS_3,TX,1568.0,1316.995001263292,251.0049987367081
development_5,d_1823,2016-01-25,TX_3,HOBBIES_1,TX,284.0,285.3508922359275,-1.3508922359275175
development_5,d_1823,2016-01-25,TX_3,HOBBIES_2,TX,42.0,30.30994377781489,11.69005622218511
