block,family,magnitude,store_id,dept_id,date,window_position,original_actual_sales,injected_actual_sales,expected_sales,prior_robust_scale,prior_sales_robust_scale,score_before,score_after,detected,direction_correct,detected_at_4
development_5,two_day_negative_sustained_drop,2,CA_1,FOODS_1,2016-01-10,2,294.0,120.53580000000002,366.7935811148112,56.83680129184195,86.73209999999999,-0.910022626794004,-3.9619924079452553,True,True,False
development_5,two_day_negative_sustained_drop,4,CA_1,FOODS_1,2016-01-09,1,383.0,36.071600000000046,396.1631334190744,56.83680129184195,86.73209999999999,0.13912944264688878,-5.9648101196556125,True,True,True
development_5,two_day_negative_sustained_drop,4,CA_1,FOODS_1,2016-01-10,2,294.0,0.0,366.7935811148112,56.83680129184195,86.73209999999999,-0.910022626794004,-6.082727517246719,True,True,True
development_5,three_day_positive_sustained_spike,2,CA_1,FOODS_1,2016-01-11,1,318.0,491.4642,289.3212988483377,56.83680129184195,86.73209999999999,0.8753044845161512,3.927274265667402,True,True,False
development_5,three_day_positive_sustained_spike,2,CA_1,FOODS_1,2016-01-12,2,236.0,409.4642,296.00399654818807,56.83680129184195,86.73209999999999,-0.6849996790571679,2.3669701020940828,False,True,False
development_5,three_day_positive_sustained_spike,2,CA_1,FOODS_1,2016-01-13,3,258.0,431.4642,296.00399654818807,56.83680129184195,86.73209999999999,-0.2979265239892777,2.754043257161973,False,True,False
development_5,three_day_positive_sustained_spike,4,CA_1,FOODS_1,2016-01-11,1,318.0,664.9284,289.3212988483377,56.83680129184195,86.73209999999999,0.8753044845161512,6.9792440468186525,True,True,True
development_5,three_day_positive_sustained_spike,4,CA_1,FOODS_1,2016-01-12,2,236.0,582.9284,296.00399654818807,56.83680129184195,86.73209999999999,-0.6849996790571679,5.418939883245334,True,True,True
development_5,three_day_positive_sustained_spike,4,CA_1,FOODS_1,2016-01-13,3,258.0,604.9284,296.00399654818807,56.83680129184195,86.73209999999999,-0.2979265239892777,5.806013038313225,True,True,True
development_5,three_day_negative_sustained_drop,2,CA_1,FOODS_1,2016-01-14,1,273.0,99.53580000000002,296.05698918857485,56.83680129184195,86.73209999999999,-0.03494537410252935,-3.0869151552537795,True,True,False
development_5,three_day_negative_sustained_drop,2,CA_1,FOODS_1,2016-01-15,2,330.0,156.53580000000002,322.11036484765447,56.83680129184195,86.73209999999999,0.5095367860038715,-2.5424329951473785,False,True,False
development_5,three_day_negative_sustained_drop,2,CA_1,FOODS_1,2016-01-16,3,450.0,276.5358,396.93270774392306,56.83680129184195,86.73209999999999,1.3044030711728078,-1.747566709978443,False,True,False
development_5,three_day_negative_sustained_drop,4,CA_1,FOODS_1,2016-01-14,1,273.0,0.0,296.05698918857485,56.83680129184195,86.73209999999999,-0.03494537410252935,-4.838171343808622,True,True,True
development_5,three_day_negative_sustained_drop,4,CA_1,FOODS_1,2016-01-15,2,330.0,0.0,322.11036484765447,56.83680129184195,86.73209999999999,0.5095367860038715,-5.2965605400144815,True,True,True
development_5,three_day_negative_sustained_drop,4,CA_1,FOODS_1,2016-01-16,3,450.0,103.07160000000005,396.93270774392306,56.83680129184195,86.73209999999999,1.3044030711728078,-4.799536491129693,True,True,True
development_5,one_day_positive_spike,2,CA_1,FOODS_2,2016-01-17,1,609.0,822.4944,653.6671810252592,64.71101465964018,106.74719999999999,-0.5924954066858843,2.706701818437446,False,True,False
development_5,one_day_positive_spike,4,CA_1,FOODS_2,2016-01-17,1,609.0,1035.9888,653.6671810252592,64.71101465964018,106.74719999999999,-0.5924954066858843,6.005899043560776,True,True,True
development_5,one_day_negative_drop,2,CA_1,FOODS_2,2016-01-18,1,544.0,330.5056,520.044659876738,64.71101465964018,106.74719999999999,0.46795035373765864,-2.831246871385671,False,True,False
development_5,one_day_negative_drop,4,CA_1,FOODS_2,2016-01-18,1,544.0,117.01120000000003,520.044659876738,64.71101465964018,106.74719999999999,0.46795035373765864,-6.130444096509,True,True,True
development_5,two_day_positive_sustained_spike,2,CA_1,FOODS_2,2016-01-19,1,349.0,562.4944,391.1847036207997,64.71101465964018,106.74719999999999,-0.5541328896164714,2.745064335506859,False,True,False
development_5,two_day_positive_sustained_spike,2,CA_1,FOODS_2,2016-01-20,2,447.0,660.4944,388.42402685517584,64.71101465964018,106.74719999999999,1.0029540652952034,4.302151290418534,True,True,True
development_5,two_day_positive_sustained_spike,4,CA_1,FOODS_2,2016-01-19,1,349.0,775.9888,391.1847036207997,64.71101465964018,106.74719999999999,-0.5541328896164714,6.044261560630187,True,True,True
development_5,two_day_positive_sustained_spike,4,CA_1,FOODS_2,2016-01-20,2,447.0,873.9888,388.42402685517584,64.71101465964018,106.74719999999999,1.0029540652952034,7.601348515541862,True,True,True
development_5,two_day_negative_sustained_drop,2,CA_1,FOODS_2,2016-01-21,1,387.0,173.50560000000002,387.80717651980814,64.71101465964018,106.74719999999999,0.08528726657524506,-3.213909958548084,True,True,False
development_5,two_day_negative_sustained_drop,2,CA_1,FOODS_2,2016-01-22,2,431.0,217.50560000000002,432.0568083692329,64.71101465964018,106.74719999999999,0.08142962578970422,-3.217767599333625,True,True,False
development_5,two_day_negative_sustained_drop,4,CA_1,FOODS_2,2016-01-21,1,387.0,0.0,387.80717651980814,64.71101465964018,106.74719999999999,0.08528726657524506,-5.895147471397875,True,True,True
development_5,two_day_negative_sustained_drop,4,CA_1,FOODS_2,2016-01-22,2,431.0,4.011200000000031,432.0568083692329,64.71101465964018,106.74719999999999,0.08142962578970422,-6.516964824456955,True,True,True
development_5,three_day_positive_sustained_spike,2,CA_1,FOODS_2,2016-01-23,1,688.0,901.4944,584.1880770158424,64.71101465964018,106.74719999999999,1.7019996617405762,5.001196886863906,True,True,True
development_5,three_day_positive_sustained_spike,2,CA_1,FOODS_2,2016-01-24,2,621.0,834.4944,583.2684158550843,64.71101465964018,106.74719999999999,0.6808390573704557,3.980036282493786,True,True,False
development_5,three_day_positive_sustained_spike,2,CA_1,FOODS_2,2016-01-25,3,440.0,653.4944,416.6207916326889,64.71101465964018,106.74719999999999,0.4590472055026773,3.7582444306260068,True,True,False
development_5,three_day_positive_sustained_spike,4,CA_1,FOODS_2,2016-01-23,1,688.0,1114.9888,584.1880770158424,64.71101465964018,106.74719999999999,1.7019996617405762,8.300394111987236,True,True,True
development_5,three_day_positive_sustained_spike,4,CA_1,FOODS_2,2016-01-24,2,621.0,1047.9888,583.2684158550843,64.71101465964018,106.74719999999999,0.6808390573704557,7.279233507617116,True,True,True
development_5,three_day_positive_sustained_spike,4,CA_1,FOODS_2,2016-01-25,3,440.0,866.9888,416.6207916326889,64.71101465964018,106.74719999999999,0.4590472055026773,7.057441655749336,True,True,True
development_5,three_day_negative_sustained_drop,2,CA_1,FOODS_2,2016-01-26,1,355.0,141.50560000000002,367.3002343675928,64.71101465964018,106.74719999999999,-0.09231863109510617,-3.3915158562184358,True,True,False
development_5,three_day_negative_sustained_drop,2,CA_1,FOODS_2,2016-01-27,2,371.0,157.50560000000002,362.6834057362729,64.71101465964018,106.74719999999999,0.2262798136945182,-3.0729174114288123,True,True,False
development_5,three_day_negative_sustained_drop,2,CA_1,FOODS_2,2016-01-28,3,366.0,152.50560000000002,363.7667062590159,64.71101465964018,106.74719999999999,0.13227262566417547,-3.1669245994591537,True,True,False
development_5,three_day_negative_sustained_drop,4,CA_1,FOODS_2,2016-01-26,1,355.0,0.0,367.3002343675928,64.71101465964018,106.74719999999999,-0.09231863109510617,-5.578247137504558,True,True,True
development_5,three_day_negative_sustained_drop,4,CA_1,FOODS_2,2016-01-27,2,371.0,0.0,362.6834057362729,64.71101465964018,106.74719999999999,0.2262798136945182,-5.506901808496768,True,True,True
development_5,three_day_negative_sustained_drop,4,CA_1,FOODS_2,2016-01-28,3,366.0,0.0,363.7667062590159,64.71101465964018,106.74719999999999,0.13227262566417547,-5.523642397845287,True,True,True
development_5,one_day_positive_spike,2,CA_1,FOODS_3,2016-01-05,1,1622.0,2467.082,1496.2283822409029,193.9376723064393,422.541,1.0359846577508611,5.393477402454391,True,True,True
development_5,one_day_positive_spike,4,CA_1,FOODS_3,2016-01-05,1,1622.0,3312.1639999999998,1496.2283822409029,193.9376723064393,422.541,1.0359846577508611,9.75097014715792,True,True,True
development_5,one_day_negative_drop,2,CA_1,FOODS_3,2016-01-06,1,1471.0,625.918,1496.2283822409029,193.9376723064393,422.541,0.2573839959804849,-4.100108748723045,True,True,True
development_5,one_day_negative_drop,4,CA_1,FOODS_3,2016-01-06,1,1471.0,0.0,1496.2283822409029,193.9376723064393,422.541,0.2573839959804849,-7.32752708656404,True,True,True
development_5,two_day_positive_sustained_spike,2,CA_1,FOODS_3,2016-01-07,1,1732.0,2577.082,1582.4708252809762,193.9376723064393,422.541,1.1584856482875916,5.515978392991121,True,True,True
development_5,two_day_positive_sustained_spike,2,CA_1,FOODS_3,2016-01-08,2,1980.0,2825.082,1726.6472420614143,193.9376723064393,422.541,1.6938307516129056,6.051323496316436,True,True,True
development_5,two_day_positive_sustained_spike,4,CA_1,FOODS_3,2016-01-07,1,1732.0,3422.1639999999998,1582.4708252809762,193.9376723064393,422.541,1.1584856482875916,9.87347113769465,True,True,True
development_5,two_day_positive_sustained_spike,4,CA_1,FOODS_3,2016-01-08,2,1980.0,3670.1639999999998,1726.6472420614143,193.9376723064393,422.541,1.6938307516129056,10.408816241019965,True,True,True
development_5,two_day_negative_sustained_drop,2,CA_1,FOODS_3,2016-01-09,1,2863.0,2017.9180000000001,2155.4867494079667,193.9376723064393,422.541,4.035616580287969,-0.32187616441556055,False,True,False
development_5,two_day_negative_sustained_drop,2,CA_1,FOODS_3,2016-01-10,2,2800.0,1954.9180000000001,2244.8385558721684,193.9376723064393,422.541,3.2500456045598916,-1.1074471401436379,False,True,False
development_5,two_day_negative_sustained_drop,4,CA_1,FOODS_3,2016-01-09,1,2863.0,1172.836,2155.4867494079667,193.9376723064393,422.541,4.035616580287969,-4.679368909119091,True,True,True
development_5,two_day_negative_sustained_drop,4,CA_1,FOODS_3,2016-01-10,2,2800.0,1109.836,2244.8385558721684,193.9376723064393,422.541,3.2500456045598916,-5.464939884847168,True,True,True
development_5,three_day_positive_sustained_spike,2,CA_1,FOODS_3,2016-01-11,1,1853.0,2698.082,1535.4692009397102,193.9376723064393,422.541,2.024751713788306,6.382244458491836,True,True,True
development_5,three_day_positive_sustained_spike,2,CA_1,FOODS_3,2016-01-12,2,1545.0,2390.082,1386.5384947255409,193.9376723064393,422.541,1.204543386576424,5.562036131279953,True,True,True
development_5,three_day_positive_sustained_spike,2,CA_1,FOODS_3,2016-01-13,3,1471.0,2316.082,1385.7027816940522,193.9376723064393,422.541,0.8272866829231749,5.1847794276267045,True,True,True
development_5,three_day_positive_sustained_spike,4,CA_1,FOODS_3,2016-01-11,1,1853.0,3543.1639999999998,1535.4692009397102,193.9376723064393,422.541,2.024751713788306,10.739737203195364,True,True,True
development_5,three_day_positive_sustained_spike,4,CA_1,FOODS_3,2016-01-12,2,1545.0,3235.1639999999998,1386.5384947255409,193.9376723064393,422.541,1.204543386576424,9.919528875983483,True,True,True
development_5,three_day_positive_sustained_spike,4,CA_1,FOODS_3,2016-01-13,3,1471.0,3161.1639999999998,1385.7027816940522,193.9376723064393,422.541,0.8272866829231749,9.542272172330234,True,True,True
development_5,three_day_negative_sustained_drop,2,CA_1,FOODS_3,2016-01-14,1,1487.0,641.918,1381.4614531937546,193.9376723064393,422.541,0.9316569595155147,-3.4258357851880152,True,True,False
development_5,three_day_negative_sustained_drop,2,CA_1,FOODS_3,2016-01-15,2,1871.0,1025.9180000000001,1588.1491251995276,193.9376723064393,422.541,1.8459317669085684,-2.511560977794961,False,True,False
development_5,three_day_negative_sustained_drop,2,CA_1,FOODS_3,2016-01-16,3,2698.0,1852.9180000000001,2086.6705456948075,193.9376723064393,422.541,3.539664478032861,-0.8178282666706684,False,True,False
development_5,three_day_negative_sustained_drop,4,CA_1,FOODS_3,2016-01-14,1,1487.0,0.0,1381.4614531937546,193.9376723064393,422.541,0.9316569595155147,-6.735754855402031,True,True,True
development_5,three_day_negative_sustained_drop,4,CA_1,FOODS_3,2016-01-15,2,1871.0,180.836,1588.1491251995276,193.9376723064393,422.541,1.8459317669085684,-6.869053722498491,True,True,True
development_5,three_day_negative_sustained_drop,4,CA_1,FOODS_3,2016-01-16,3,2698.0,1007.836,2086.6705456948075,193.9376723064393,422.541,3.539664478032861,-5.175321011374199,True,True,True
development_5,one_day_positive_spike,2,CA_1,HOBBIES_1,2016-01-17,1,532.0,696.5686000000001,627.3559178953349,64.15541050424108,82.2843,-1.7856908875049264,0.7794645484363812,False,True,False
development_5,one_day_positive_spike,4,CA_1,HOBBIES_1,2016-01-17,1,532.0,861.1372,627.3559178953349,64.15541050424108,82.2843,-1.7856908875049264,3.344619984377687,True,True,False
development_5,one_day_negative_drop,2,CA_1,HOBBIES_1,2016-01-18,1,564.0,399.4314,522.6394804608262,64.15541050424108,82.2843,0.3453287156736835,-2.219826720267623,False,True,False
development_5,one_day_negative_drop,4,CA_1,HOBBIES_1,2016-01-18,1,564.0,234.8628,522.6394804608262,64.15541050424108,82.2843,0.3453287156736835,-4.78498215620893,True,True,True
development_5,two_day_positive_sustained_spike,2,CA_1,HOBBIES_1,2016-01-19,1,333.0,497.5686,426.69430255404745,64.15541050424108,82.2843,-1.7597910401151635,0.8053643958261429,False,True,False
development_5,two_day_positive_sustained_spike,2,CA_1,HOBBIES_1,2016-01-20,2,478.0,642.5686000000001,427.72058101489137,64.15541050424108,82.2843,0.4843489382213247,3.049504374162632,True,True,False
development_5,two_day_positive_sustained_spike,4,CA_1,HOBBIES_1,2016-01-19,1,333.0,662.1372,426.69430255404745,64.15541050424108,82.2843,-1.7597910401151635,3.37051983176745,True,True,False
development_5,two_day_positive_sustained_spike,4,CA_1,HOBBIES_1,2016-01-20,2,478.0,807.1372,427.72058101489137,64.15541050424108,82.2843,0.4843489382213247,5.614659810103937,True,True,True
development_5,two_day_negative_sustained_drop,2,CA_1,HOBBIES_1,2016-01-21,1,539.0,374.4314,429.20133844797823,64.15541050424108,82.2843,1.4120842936513789,-1.1530711422899278,False,True,False
development_5,two_day_negative_sustained_drop,2,CA_1,HOBBIES_1,2016-01-22,2,430.0,265.4314,480.1981000721468,64.15541050424108,82.2843,-1.0818092122376028,-3.6469646481789093,True,True,False
development_5,two_day_negative_sustained_drop,4,CA_1,HOBBIES_1,2016-01-21,1,539.0,209.8628,429.20133844797823,64.15541050424108,82.2843,1.4120842936513789,-3.7182265782312345,True,True,False
development_5,two_day_negative_sustained_drop,4,CA_1,HOBBIES_1,2016-01-22,2,430.0,100.8628,480.1981000721468,64.15541050424108,82.2843,-1.0818092122376028,-6.212120084120216,True,True,True
development_5,three_day_positive_sustained_spike,2,CA_1,HOBBIES_1,2016-01-23,1,664.0,828.5686000000001,622.7922846033952,64.15541050424108,82.2843,0.3429469345991345,2.9081023705404423,False,True,False
development_5,three_day_positive_sustained_spike,2,CA_1,HOBBIES_1,2016-01-24,2,431.0,595.5686000000001,598.1621079763167,64.15541050424108,82.2843,-2.9049447355686846,-0.3397892996273769,False,False,False
development_5,three_day_positive_sustained_spike,2,CA_1,HOBBIES_1,2016-01-25,3,482.0,646.5686000000001,459.77379349332136,64.15541050424108,82.2843,0.04707931032960532,2.612234746270913,False,True,False
development_5,three_day_positive_sustained_spike,4,CA_1,HOBBIES_1,2016-01-23,1,664.0,993.1372,622.7922846033952,64.15541050424108,82.2843,0.3429469345991345,5.473257806481748,True,True,True
development_5,three_day_positive_sustained_spike,4,CA_1,HOBBIES_1,2016-01-24,2,431.0,760.1372,598.1621079763167,64.15541050424108,82.2843,-2.9049447355686846,2.2253661363139288,False,True,False
development_5,three_day_positive_sustained_spike,4,CA_1,HOBBIES_1,2016-01-25,3,482.0,811.1372,459.77379349332136,64.15541050424108,82.2843,0.04707931032960532,5.1773901822122195,True,True,True
development_5,three_day_negative_sustained_drop,2,CA_1,HOBBIES_1,2016-01-26,1,414.0,249.4314,424.24861565152696,64.15541050424108,82.2843,-0.45911061041073203,-3.0242660463520386,True,True,False
development_5,three_day_negative_sustained_drop,2,CA_1,HOBBIES_1,2016-01-27,2,376.0,211.4314,418.76300179964267,64.15541050424108,82.2843,-0.9659172209921778,-3.5310726569334845,True,True,False
development_5,three_day_negative_sustained_drop,2,CA_1,HOBBIES_1,2016-01-28,3,425.0,260.4314,419.82359369425535,64.15541050424108,82.2843,-0.21867848105428564,-2.7838339169955924,False,True,False
development_5,three_day_negative_sustained_drop,4,CA_1,HOBBIES_1,2016-01-26,1,414.0,84.8628,424.24861565152696,64.15541050424108,82.2843,-0.45911061041073203,-5.5894214822933455,True,True,True
development_5,three_day_negative_sustained_drop,4,CA_1,HOBBIES_1,2016-01-27,2,376.0,46.86279999999999,418.76300179964267,64.15541050424108,82.2843,-0.9659172209921778,-6.0962280928747905,True,True,True
development_5,three_day_negative_sustained_drop,4,CA_1,HOBBIES_1,2016-01-28,3,425.0,95.8628,419.82359369425535,64.15541050424108,82.2843,-0.21867848105428564,-5.348989352936899,True,True,True
development_5,one_day_positive_spike,2,CA_1,HOBBIES_2,2016-01-05,1,18.0,44.6868,39.88200329578783,14.02075566871684,13.343399999999999,-1.464503552117205,0.4388745988581866,False,True,False
development_5,one_day_positive_spike,4,CA_1,HOBBIES_2,2016-01-05,1,18.0,71.3736,39.88200329578783,14.02075566871684,13.343399999999999,-1.464503552117205,2.342252749833578,False,True,False
development_5,one_day_negative_drop,2,CA_1,HOBBIES_2,2016-01-06,1,29.0,2.313200000000002,39.88200329578783,14.02075566871684,13.343399999999999,-0.6799524009589804,-2.5833305519343717,False,True,False
development_5,one_day_negative_drop,4,CA_1,HOBBIES_2,2016-01-06,1,29.0,0.0,39.88200329578783,14.02075566871684,13.343399999999999,-0.6799524009589804,-2.7483145267397546,False,True,False
development_5,two_day_positive_sustained_spike,2,CA_1,HOBBIES_2,2016-01-07,1,22.0,48.6868,44.96071601421112,14.02075566871684,13.343399999999999,-1.5414403980270242,0.3619377529483675,False,True,False
development_5,two_day_positive_sustained_spike,2,CA_1,HOBBIES_2,2016-01-08,2,28.0,54.6868,36.37306652796817,14.02075566871684,13.343399999999999,-0.501007925561152,1.4023702254142396,False,True,False
development_5,two_day_positive_sustained_spike,4,CA_1,HOBBIES_2,2016-01-07,1,22.0,75.3736,44.96071601421112,14.02075566871684,13.343399999999999,-1.5414403980270242,2.265315903923759,False,True,False
development_5,two_day_positive_sustained_spike,4,CA_1,HOBBIES_2,2016-01-08,2,28.0,81.3736,36.37306652796817,14.02075566871684,13.343399999999999,-0.501007925561152,3.305748376389631,True,True,False
development_5,two_day_negative_sustained_drop,2,CA_1,HOBBIES_2,2016-01-09,1,44.0,17.313200000000002,43.51911492605611,14.02075566871684,13.343399999999999,0.13048097640060363,-1.772897174574788,False,True,False
development_5,two_day_negative_sustained_drop,2,CA_1,HOBBIES_2,2016-01-10,2,28.0,1.313200000000002,41.123609442781365,14.02075566871684,13.343399999999999,-0.8398300994196283,-2.74320825039502,False,True,False
development_5,two_day_negative_sustained_drop,4,CA_1,HOBBIES_2,2016-01-09,1,44.0,0.0,43.51911492605611,14.02075566871684,13.343399999999999,0.13048097640060363,-3.007723628232295,True,True,False
development_5,two_day_negative_sustained_drop,4,CA_1,HOBBIES_2,2016-01-10,2,28.0,0.0,41.123609442781365,14.02075566871684,13.343399999999999,-0.8398300994196283,-2.8368693932769276,False,True,False
development_5,three_day_positive_sustained_spike,2,CA_1,HOBBIES_2,2016-01-11,1,27.0,53.6868,39.24658050364047,14.02075566871684,13.343399999999999,-0.7772779118012588,1.1261002391741326,False,True,False
development_5,three_day_positive_sustained_spike,2,CA_1,HOBBIES_2,2016-01-12,2,15.0,41.6868,40.937059925355854,14.02075566871684,13.343399999999999,-1.7537216745480582,0.14965647642733373,False,True,False
development_5,three_day_positive_sustained_spike,2,CA_1,HOBBIES_2,2016-01-13,3,40.0,66.6868,40.937059925355854,14.02075566871684,13.343399999999999,0.029349123538816302,1.9327272745142083,False,True,False
development_5,three_day_positive_sustained_spike,4,CA_1,HOBBIES_2,2016-01-11,1,27.0,80.3736,39.24658050364047,14.02075566871684,13.343399999999999,-0.7772779118012588,3.0294783901495244,True,True,False
development_5,three_day_positive_sustained_spike,4,CA_1,HOBBIES_2,2016-01-12,2,15.0,68.3736,40.937059925355854,14.02075566871684,13.343399999999999,-1.7537216745480582,2.053034627402725,False,True,False
development_5,three_day_positive_sustained_spike,4,CA_1,HOBBIES_2,2016-01-13,3,40.0,93.3736,40.937059925355854,14.02075566871684,13.343399999999999,0.029349123538816302,3.8361054254896,True,True,False
development_5,three_day_negative_sustained_drop,2,CA_1,HOBBIES_2,2016-01-14,1,31.0,4.313200000000002,41.16818540859494,14.02075566871684,13.343399999999999,-0.6290408877667515,-2.5324190387421432,False,True,False
development_5,three_day_negative_sustained_drop,2,CA_1,HOBBIES_2,2016-01-15,2,31.0,4.313200000000002,37.985315969306704,14.02075566871684,13.343399999999999,-0.40202962571403184,-2.305407776689423,False,True,False
development_5,three_day_negative_sustained_drop,2,CA_1,HOBBIES_2,2016-01-16,3,45.0,18.313200000000002,44.5059305550145,14.02075566871684,13.343399999999999,0.13142132308042115,-1.7719568278949704,False,True,False
development_5,three_day_negative_sustained_drop,4,CA_1,HOBBIES_2,2016-01-14,1,31.0,0.0,41.16818540859494,14.02075566871684,13.343399999999999,-0.6290408877667515,-2.840048677394475,False,True,False
development_5,three_day_negative_sustained_drop,4,CA_1,HOBBIES_2,2016-01-15,2,31.0,0.0,37.985315969306704,14.02075566871684,13.343399999999999,-0.40202962571403184,-2.613037415341756,False,True,False
development_5,three_day_negative_sustained_drop,4,CA_1,HOBBIES_2,2016-01-16,3,45.0,0.0,44.5059305550145,14.02075566871684,13.343399999999999,0.13142132308042115,-3.078106113475952,True,True,False
development_5,one_day_positive_spike,2,CA_1,HOUSEHOLD_1,2016-01-17,1,1109.0,1436.6545999999998,966.1453552577708,78.14582752931017,163.82729999999998,1.830699793723315,6.023560888925183,True,True,True
development_5,one_day_positive_spike,4,CA_1,HOUSEHOLD_1,2016-01-17,1,1109.0,1764.3092,966.1453552577708,78.14582752931017,163.82729999999998,1.830699793723315,10.216421984127056,True,True,True
development_5,one_day_negative_drop,2,CA_1,HOUSEHOLD_1,2016-01-18,1,801.0,473.34540000000004,753.010817006581,78.14582752931017,163.82729999999998,0.6167455142932445,-3.5761155809086267,True,True,False
development_5,one_day_negative_drop,4,CA_1,HOUSEHOLD_1,2016-01-18,1,801.0,145.69080000000008,753.010817006581,78.14582752931017,163.82729999999998,0.6167455142932445,-7.768976676110498,True,True,True
development_5,two_day_positive_sustained_spike,2,CA_1,HOUSEHOLD_1,2016-01-19,1,507.0,834.6546,587.2991047411869,78.14582752931017,163.82729999999998,-1.0249069166889313,3.16795417851294,True,True,False
development_5,two_day_positive_sustained_spike,2,CA_1,HOUSEHOLD_1,2016-01-20,2,711.0,1038.6545999999998,587.1777166336619,78.14582752931017,163.82729999999998,1.5871504964975256,5.780011591699395,True,True,True
development_5,two_day_positive_sustained_spike,4,CA_1,HOUSEHOLD_1,2016-01-19,1,507.0,1162.3092,587.2991047411869,78.14582752931017,163.82729999999998,-1.0249069166889313,7.3608152737148105,True,True,True
development_5,two_day_positive_sustained_spike,4,CA_1,HOUSEHOLD_1,2016-01-20,2,711.0,1366.3092,587.1777166336619,78.14582752931017,163.82729999999998,1.5871504964975256,9.972872686901267,True,True,True
development_5,two_day_negative_sustained_drop,2,CA_1,HOUSEHOLD_1,2016-01-21,1,574.0,246.34540000000004,586.36522298097,78.14582752931017,163.82729999999998,-0.15558498475677668,-4.348446079958648,True,True,True
development_5,two_day_negative_sustained_drop,2,CA_1,HOUSEHOLD_1,2016-01-22,2,655.0,327.34540000000004,711.7691083720292,78.14582752931017,163.82729999999998,-0.7238032351093585,-4.91666433031123,True,True,True
development_5,two_day_negative_sustained_drop,4,CA_1,HOUSEHOLD_1,2016-01-21,1,574.0,0.0,586.36522298097,78.14582752931017,163.82729999999998,-0.15558498475677668,-7.50082679929524,True,True,True
development_5,two_day_negative_sustained_drop,4,CA_1,HOUSEHOLD_1,2016-01-22,2,655.0,0.0,711.7691083720292,78.14582752931017,163.82729999999998,-0.7238032351093585,-9.105568720340532,True,True,True
development_5,three_day_positive_sustained_spike,2,CA_1,HOUSEHOLD_1,2016-01-23,1,1206.0,1533.6545999999998,936.1735921292257,78.14582752931017,163.82729999999998,3.455505201035968,7.648366296237836,True,True,True
development_5,three_day_positive_sustained_spike,2,CA_1,HOUSEHOLD_1,2016-01-24,2,1089.0,1416.6545999999998,933.237390760312,78.14582752931017,163.82729999999998,1.9958777041193294,6.1887387993211975,True,True,True
development_5,three_day_positive_sustained_spike,2,CA_1,HOUSEHOLD_1,2016-01-25,3,765.0,1092.6545999999998,647.5348393989726,78.14582752931017,163.82729999999998,1.505801012253772,5.698662107455641,True,True,True
development_5,three_day_positive_sustained_spike,4,CA_1,HOUSEHOLD_1,2016-01-23,1,1206.0,1861.3092,936.1735921292257,78.14582752931017,163.82729999999998,3.455505201035968,11.841227391439709,True,True,True
development_5,three_day_positive_sustained_spike,4,CA_1,HOUSEHOLD_1,2016-01-24,2,1089.0,1744.3092,933.237390760312,78.14582752931017,163.82729999999998,1.9958777041193294,10.38159989452307,True,True,True
development_5,three_day_positive_sustained_spike,4,CA_1,HOUSEHOLD_1,2016-01-25,3,765.0,1420.3092,647.5348393989726,78.14582752931017,163.82729999999998,1.505801012253772,9.891523202657515,True,True,True
development_5,three_day_negative_sustained_drop,2,CA_1,HOUSEHOLD_1,2016-01-26,1,605.0,277.34540000000004,574.7051713116548,78.14582752931017,163.82729999999998,0.39031814299901646,-3.8025429522028547,True,True,False
development_5,three_day_negative_sustained_drop,2,CA_1,HOUSEHOLD_1,2016-01-27,2,538.0,210.34540000000004,572.9727173909536,78.14582752931017,163.82729999999998,-0.44488378834938297,-4.637744883551254,True,True,True
development_5,three_day_negative_sustained_drop,2,CA_1,HOUSEHOLD_1,2016-01-28,3,565.0,237.34540000000004,572.0414275214453,78.14582752931017,163.82729999999998,-0.08745856485895268,-4.280319660060824,True,True,True
development_5,three_day_negative_sustained_drop,4,CA_1,HOUSEHOLD_1,2016-01-26,1,605.0,0.0,574.7051713116548,78.14582752931017,163.82729999999998,0.39031814299901646,-7.351617915878632,True,True,True
development_5,three_day_negative_sustained_drop,4,CA_1,HOUSEHOLD_1,2016-01-27,2,538.0,0.0,572.9727173909536,78.14582752931017,163.82729999999998,-0.44488378834938297,-7.329448415913308,True,True,True
development_5,three_day_negative_sustained_drop,4,CA_1,HOUSEHOLD_1,2016-01-28,3,565.0,0.0,572.0414275214453,78.14582752931017,163.82729999999998,-0.08745856485895268,-7.317531082653781,True,True,True
development_5,one_day_positive_spike,2,CA_1,HOUSEHOLD_2,2016-01-05,1,158.0,263.2646,172.65409072971718,24.90340828721646,52.632299999999994,-0.3428652359291978,3.8840501640016187,True,True,False
development_5,one_day_positive_spike,4,CA_1,HOUSEHOLD_2,2016-01-05,1,158.0,368.52919999999995,172.65409072971718,24.90340828721646,52.632299999999994,-0.3428652359291978,8.110965563932435,True,True,True
development_5,one_day_negative_drop,2,CA_1,HOUSEHOLD_2,2016-01-06,1,106.0,0.7354000000000127,172.65409072971718,24.90340828721646,52.632299999999994,-2.4309328369688874,-6.657848236899705,True,True,True
development_5,one_day_negative_drop,4,CA_1,HOUSEHOLD_2,2016-01-06,1,106.0,0.0,172.65409072971718,24.90340828721646,52.632299999999994,-2.4309328369688874,-6.687378331395947,True,True,True
development_5,two_day_positive_sustained_spike,2,CA_1,HOUSEHOLD_2,2016-01-07,1,171.0,276.2646,176.11201859776,24.90340828721646,52.632299999999994,0.04029806533086979,4.267213465261686,True,True,True
